text,sentiment,label_raw
"يا مرعبهم يا مدمرهم :) #محمد_صلاح , #العب_يا_صلاح",positive,POS
السيسى ضرب فى الشرطة وحملها مسئولية مذبحة الحرس ردت الداخلية بفيلم ان ضابط جيش وراء نفجير سيارة وزير الداخلية ألهم اهلك الظالمين بالظالمين,neutral,NEUTRAL
حفيد السلطان عبدالحميد مرشح للبرلمان التركي القادم ، بشعار رابعة تحية لك #مرسى_رئيسى #تركيا #كلنا_قطر,positive,POS
7 ها يا معلماظن حان الوقت للكشف عن التمويل و الحسابات و الاسرار،ماعدش فيه بعبع و لا دولة عميقة,neutral,NEUTRAL
": : ""كونوا على يقين أن هناك شيء ينتظركم بعد الصبر ليبهركم فينسيكم مرارة الألم!"" قولى يا رب !",neutral,NEUTRAL
"ﻗﺒﻞ ﻣﺎ ﺗﺘﻜﻠﻢ ﻋﻠﻰ ﺑﻨﺎﺕ ﺍﻟﻨﺎﺱ , ﺧﺪ ﻧﻔﺲ ﻋﻤﻴﻖ , ﻏﻤﺾ ﻋﻴﻨﻴﻚ ﺗﺨﻴﻞ ﺍﻧﻬﺎ ﺃﺧﺘﻚ #استرجل",neutral,NEUTRAL
وزعلانين اذا رفعنا سعر التذاكر .. غصب عنك تدفع وانت ساكت عشان تشوف الاتحاد وجمهوره,negative,NEG
إلا أولادي وأمهم وإلا شرفي الشخصي والمهني أنا مقتنع بالقانون الذي أصدره مجلس الشعب ولن ترهبني مثل هذه الحملات,neutral,NEUTRAL
5 من لا يوافق الرئاسة على هذه الرؤية ويعارضها مكانه الوحيد في السجون وغياهبها!,negative,NEG
48670715 _ قلت وأكرر المجد لعاصري الليمون لأن وجودهم على رأس معارضي مرسي الآن هو ماينفي عنها تهم الفلولية,positive,POS
#الهولوكوست في نظر #عباس المحتاس أبشع جريمة في التاريخ لعنك الله يا عباس #إسرائيل,neutral,NEUTRAL
لو صح خبر مبادرة قيادات الجيش بالاعتذار لمرسي واعادة هيكلة الجيش ومحاكمة الانقلابيين والقتلة سيكون ذلك أفضل حل للازمة وانقاذ لمصر من الخراب,neutral,NEUTRAL
"في حفل ""المصريون"" أنا حاسس إني عيل صغنن متذنب في حصة أخلاق عشان حاجة ماعملهاش",neutral,NEUTRAL
__ #نفسك_فى_أية_فى_الجنة_ ؟ أرتاح بدون نوم آكل بدون هم أضحك بدون نهايه أبي أحط أول رجل فيها أقول هذا الحلم المنت,neutral,NEUTRAL
_ سيبك انت انت شخصية جميلة,positive,POS
"متحدث #الحرية_والعدالة : عملي مع #الإخوان ""سبوبة"" والنيابة تأمر بحبسه ميمو",neutral,NEUTRAL
شهداء أسيوط فى جنة الخلد لن يضيع حقكم و لن نرهب من القتلة و الإرهابيينو يوم الحساب لقريب,neutral,NEUTRAL
"بعد مصادرة فيلم حلاوة روح, منع #سما_المصري من الغناء! متى يرفع مسئولوا هذه الدولة الوصاية على هذا الشعب؟ #لا_للسلطوية",negative,NEG
عاوز ايه من شعب اكتر واحد متفائل فيه مات محروق :) #ابراهيم_الفقى,neutral,NEUTRAL
ولا يفتح الباب للفوضى والفراغ إن نحن أحسنا إدارة عمليات وضع الدستور وانتخاب الرئيس,neutral,NEUTRAL
ساعات عينك بتجبرك انها تيجي قدام عيون ناس تانيه متعرفهاش وقتها كل واحد بيسحب عينه و بيمد و يجري عشان يداريها #احساس_غريب,neutral,NEUTRAL
2525 أنا برضه اللي بتكلم زي عمر سليمان؟ ده شكله متعلم منكم وبكل أمانة أنا كنت أحترمكم أيضاً ولكن كفاية وهم لحد هنا,neutral,NEUTRAL
لو كل #زملكاوى/ه قعدو يشتمو فـ #ميدو واللعيبة أنا مقدر ظرفكو ماشى وأحب أقولكو عندك 21 فريق تانى ممكن تشجعهم يا كــمك بس متشتمش #الزمالك :/,negative,NEG
العالم لا يملك ترف إهمال مصر أو التدخل بفجاجة في الشأن المصري #السادة_المحترمون,neutral,NEUTRAL
ﻭﻓﺄﻯ ﻣﻜﺎﻥ ﻭ ﻓﺄﻯ ﺯﻣﺎﻥ ﺑﻘﻮﻟﻬﺎ ﻟﻴﻚ ﻭ ﺑﺎﻋﻠﻰ ﺻﻮﺕ ﻏﻴﺮﻙ ﻣﻠﻴﺶ ﻋﺸﺎﻥ ﺍﻋﻴﺶ #ﺍﻻﻫﻠﻰ فى قلبى ﻟﺤﺪ ما #أموووووت,positive,POS
دعم المعتصمين والثوار واجب وطني,positive,POS
آه فهمت بيفكر المشاهد المحروم انه محروم ماشي موافق بس هو محروم ليه بقى؟ السبب بعيد جداً عن الفن,neutral,NEUTRAL
عادت حملة التشويه و الأكاذيب بقوة أجهزة النظام السابق تعمل بنفس الكفاءة نظام يحاول قمع الفكر المخالف هو نظام ترتعد فرائصه الثورة ستنتصر,neutral,NEUTRAL
مجانية التعليم حق لكل مواطن,positive,POS
قلبوا الدنيا بعد سحل حماده فى زمن مرسي وصمتوا امام قتل معتقلين بالسجون تعذيبا وبعربة ترحيل,negative,NEG
شهداء الاخوان دمهم عزيزنطلب لهم الرحمة لكن الاخوان هم الذين اعتدوا وضربوا وسحلوا وعذبوا البناتيا إخوان لا تتاجروا بالشهداء فتزدادون سقوطا,neutral,NEUTRAL
ربما اسىء فهم اشارة فى النص متعلقة بالحوار مع البرلمانات و انا لم اطلب التدخل مع هذه البرلمانات و لكن بالحوار بين المنظمات #,neutral,NEUTRAL
محمود الشامى العضو الجاهل لاتحاد الكرة يقول ان شعار رابعة محرم دوليا الجهل نوروون,negative,NEG
مع احترامي لأنصار شفيق ارجو ان يتفهموا ان زعيمهم لم يكن اختيارا ممكنا لكل من اشترك في الثورة لا يمكن لمن ثار ضد مبارك ان ينتخب مبارك اخر,neutral,NEUTRAL
#الداخليه الفاشلين بتوع 50% وافقت على حضور جمهور فوق سن 29 سنه على #اﻻلتراس تركيب دقون,negative,NEG
أفضل ممثل لثورتنا#30_يونيو هو قائدهاسيادةالمشير علشان كده #السيسي_رئيسي_2014 #سأنتخب_السيسى_و_مش_هنزل_لمستواك,positive,POS
لم يترك الانقلاب نقيصة الا وعملها,negative,NEG
الخبر المتداول على بعض المواقع الصحفية والإخبارية والذي يزعم حصولي على تمويل أجنبي عار من الصحة تماما، ينبغي إيقاف حملة الإفك والتشويه فورا,negative,NEG
#عمر_جابر مننا هيه هيه #زملكاوى زيينا هيه هيه #لاعب_بعقلية_أولتراس,positive,POS
بيقولك سكاى نيوز اخوان انما السيسى هيضرب الاسطول الامريكى بالسيف الاوميجا #انقلاب_مصر #مرسي_رئيسي #_,neutral,NEUTRAL
ليه يوصلوا الواحد في سنة إنه يكره عيشته واليوم إللي إتولد فيه؟ #ثانوية_عامة #علمونا_صح,negative,NEG
واهو كل واحد يعمل اللي يريحو ;) #عمرو #سنة_بيضا #خرة_علي_دماغي,neutral,NEUTRAL
_ الشعب السعودي الآن مثل خزان الوقود ينتظر عود ثقاب فقط مثل بو عزيزي في تونس وشبه مؤكد ان الثورة ستكون بع…,neutral,NEUTRAL
1 فكرة المقالة حلوة وأسلوبك في توصيل الفكرة حلو كان ناقصها بس شوية أمثلة لتأكيد المعنىبس الله ينور عليك,positive,POS
2050 بقول لك كنت موجود تقول لي قنوات مبارك؟ خلاص كده مش هينفع أكمل معاك الحوار ده معذرة وربنا يهدينا جميعا للحق,neutral,NEUTRAL
الإخوان اختاروا رضا الأمريكان خلاص، بانت من زمان وده اللي هيعمق خلافهم مع السلفيين ومش بعيد تلاقيهم بيعايروا السلفيين بعلاقة بعضهم بالأمن,negative,NEG
"لا تنفر من شيء لأنهم قالوا لك عنه خطأ وإنما جربه بنفسك, سر في الطين تتعلم كيف تحفظ توازنك #مصطفى_محمود …",neutral,NEUTRAL
ﺍﻧﺖ ﺍﻟﺒﻌﻴﺪ ﺍﻟﻠﻲ ﻟﻪ ﺍﻟﺪﺭﺏ ﻳﻘﺼﺮ ﺑﻠﻘﺎﻙ ﻭﻻ‌ ﻵ‌ﺧﺮ ﺍﻟﻌﻤﺮ ﺑﻨﻄﺮﻙ ﺗﻐﻴﺐ ﻗﺎﺻﺪ ﺃﻭ ﺗﺠﻠﻰ ﻭﺗﻈﻬﺮ ﺃﻭﻟﻚ ﻓﻲ ﺑﺎﻟﻲ ﻭﻓﻲ ﻗﻠﺒﻲ ﺁﺧﺮﻙ #عبدالمجيد,neutral,NEUTRAL
ال ع الشمال ده زييت #باسم_عودة الإرهابي أما اللي على اليمين ده زيت الإستقرار هل عرفتم الفرق ؟,neutral,NEUTRAL
يوم الجمعة هو أحب الأيام للمصريين الأحرار يلتقون معا فى الشوارع بلا موعد ولا ترتيبات يهتفون للحرية وللشرعية ولخير مصر وسقوط الانقلاب,neutral,NEUTRAL
هيئة مستشارى قضايا الدولة ترفض تعديلات الدستور مؤكدة انه يفتح الباب للفساد وشهد شاهد من اهلها,negative,NEG
#سيناء المهمشة على مدار العصور السابقة واحتمال تكون القادمة,neutral,NEUTRAL
وزارة الأوقاف بمصر تمنع #برهامي من الخطابة #الجمهور |#مصر #الشيخ_العرص #حزب_النور #الانقلاب_العسكر…,negative,NEG
